ADM1_EN,ADM2_EN,ADM3_EN,ADM3_PCODE,nightlight_mean,nightlight_max,nightlight_std,pop_density_mean,pop_total,road_density_km_per_km2,health_facility_count,school_count
Northern Province,Gicumbi,Ruvune,RW4519,0.0,0.0,0.0,371.36070538949275,25623.888671875,3.8024,0,0
Northern Province,Gicumbi,Rwamiko,RW4520,0.026719986047959866,0.6494736075401306,0.12330183834177849,504.292021780303,16641.63671875,4.1446,1,0
Northern Province,Gicumbi,Shangasha,RW4521,0.08330018896805613,0.845862090587616,0.21360673212520487,507.72706330128204,19801.35546875,4.2191,1,0
Eastern Province,Rwamagana,Fumbwe,RW5101,0.4338259441096608,5.726785182952881,1.0251185135818024,748.2157451923077,38907.21875,3.8298,2,0
Eastern Province,Rwamagana,Gahengeri,RW5102,0.5821407695679127,3.5613560676574707,0.6977253421802643,517.4388724662163,38290.4765625,3.3485,1,0
Eastern Province,Rwamagana,Gishali,RW5103,0.8635493687220982,6.466452121734619,1.0733160695930046,739.6012676886793,39198.8671875,1.8714,2,0
Eastern Province,Rwamagana,Karenge,RW5104,0.17757708317524679,2.442652940750122,0.42165902161502594,414.7674461570946,30692.791015625,5.6307,1,0
Eastern Province,Rwamagana,Kigabiro,RW5105,2.113443096032303,19.32451820373535,3.616812304702774,1019.5595021802326,43841.05859375,1.5093,8,0
Eastern Province,Rwamagana,Muhazi,RW5106,0.9055121285574776,8.752622604370117,1.176534474152533,652.2115788246268,43698.17578125,1.2922,2,0
Eastern Province,Rwamagana,Munyaga,RW5107,0.0,0.0,0.0,529.216796875,25402.40625,1.4009,0,0
Eastern Province,Rwamagana,Munyiginya,RW5108,0.47834287731852754,4.971694469451904,0.8083569844622412,741.0491976351351,27418.8203125,3.2233,1,0
Eastern Province,Rwamagana,Musha,RW5109,0.45035677689772385,2.2285001277923584,0.5931114971302012,688.2713068181819,37854.921875,3.6592,0,0
Eastern Province,Rwamagana,Muyumbu,RW5110,2.331902483847574,8.535484313964844,1.933375218417568,704.2622395833333,42255.734375,6.9026,6,0
Eastern Province,Rwamagana,Mwulire,RW5111,0.679825873429331,7.738749980926514,1.185819527283208,586.9882211538461,38154.234375,0.8214,1,0
Eastern Province,Rwamagana,Nyakaliro,RW5112,0.7000429219213026,6.850833415985107,1.3746580581473355,451.16078404017856,25265.00390625,6.8399,1,0
Eastern Province,Rwamagana,Nzige,RW5113,0.0891354008724815,1.1518181562423706,0.25211606171641354,459.01586415816325,22491.77734375,2.6721,0,0
Eastern Province,Rwamagana,Rubona,RW5114,0.2147060116588841,4.328620433807373,0.5515651083835451,586.7633568548387,36379.328125,4.1756,1,0
Eastern Province,Nyagatare,Gatunda,RW5201,0.09226256756743123,1.5938981771469116,0.23643201150223023,659.0332362288135,38882.9609375,3.6371,2,0
Eastern Province,Nyagatare,Karama,RW5202,0.09049408638525588,3.1024560928344727,0.3802765674163939,651.6192956349206,41052.015625,3.3865,2,0
Eastern Province,Nyagatare,Karangazi,RW5203,0.10037838005871506,3.432258129119873,0.3278758134269445,226.7174603174603,142832.0,1.8491,2,0
Eastern Province,Nyagatare,Katabagemu,RW5204,0.02935223982804768,0.8110169768333435,0.1227007916743393,466.7512019230769,54609.890625,3.0484,1,0
Eastern Province,Nyagatare,Kiyombe,RW5205,0.0,0.0,0.0,267.2490472560976,21914.421875,2.2594,1,0
Eastern Province,Nyagatare,Matimba,RW5206,0.49960044424280486,9.303133964538574,0.8988310901099302,477.4835164835165,43451.0,3.7587,2,0
Eastern Province,Nyagatare,Mimuri,RW5207,0.10643630368368966,1.6051561832427979,0.27394377943392917,555.5729631696429,31112.0859375,3.6292,3,0
Eastern Province,Nyagatare,Mukama,RW5208,0.0074819097455763655,0.6219047904014587,0.05870475585461936,405.65017947635135,30018.11328125,2.6272,1,0
Eastern Province,Nyagatare,Musheri,RW5209,0.06414944784981864,1.2597261667251587,0.20276813883003805,591.6143092105264,67444.03125,3.682,0,0
Eastern Province,Nyagatare,Nyagatare,RW5210,0.9522331296935562,15.013229370117188,1.9938041725634483,707.2992788461538,137923.359375,3.7531,10,0
Eastern Province,Nyagatare,Rukomo,RW5211,0.39621490590712605,4.570384502410889,0.7433585210121372,849.2776188380282,60298.7109375,3.8566,2,0
Eastern Province,Nyagatare,Rwempasha,RW5212,0.07051422644634636,2.7292306423187256,0.25712288954549833,221.2955464784264,43595.22265625,3.2336,3,0
Eastern Province,Nyagatare,Rwimiyaga,RW5213,0.16224532459751337,3.8482608795166016,0.46643548390380535,539.1050839552239,180600.203125,2.7313,3,0
Eastern Province,Nyagatare,Tabagwe,RW5214,0.12168134333853253,2.459354877471924,0.3344568412775711,500.24278336864404,59028.6484375,3.7932,1,0
Eastern Province,Gatsibo,Gasange,RW5301,0.03817216244489787,0.7391803860664368,0.14421019702247614,442.18463541666665,19898.30859375,3.6251,0,0
Eastern Province,Gatsibo,Gatsibo,RW5302,0.09693923976778569,1.1586440801620483,0.220357547071284,887.7138671875,63915.3984375,3.7884,2,0
Eastern Province,Gatsibo,Gitoki,RW5303,0.08835910872764695,2.2326154708862305,0.2797402115969481,600.9800347222222,54088.203125,3.1169,0,0
Eastern Province,Gatsibo,Kabarore,RW5304,0.44308788020436357,9.75171947479248,0.9912138522846862,561.472375,140368.09375,2.4825,4,0
Eastern Province,Gatsibo,Kageyo,RW5305,0.005498935967797109,0.5384126901626587,0.051512344231243935,403.7550384963768,27859.09765625,3.0642,1,0
Eastern Province,Gatsibo,Kiramuruzi,RW5306,0.3148392210615442,4.518923759460449,0.6508785397246915,665.5377970950705,47253.18359375,3.2684,1,0
Eastern Province,Gatsibo,Kiziguro,RW5307,0.4636202191973066,3.75985050201416,0.6947055693605755,657.1044921875,47311.5234375,3.4982,2,0
Eastern Province,Gatsibo,Muhura,RW5308,0.03301470568685821,0.8882539868354797,0.13846861024163756,672.9327876984127,42394.765625,2.8624,0,0
Eastern Province,Gatsibo,Murambi,RW5309,0.0,0.0,0.0,656.3172315140845,46598.5234375,3.1106,1,0
Eastern Province,Gatsibo,Ngarama,RW5310,0.16572240005999914,2.457796812057495,0.43320826236159865,774.207090435606,51097.66796875,3.2671,2,0
Eastern Province,Gatsibo,Nyagihanga,RW5311,0.009700831203233628,0.44017547369003296,0.062268412152710534,386.8260766006098,31719.73828125,3.0338,2,0
Eastern Province,Gatsibo,Remera,RW5312,0.0,0.0,0.0,604.4303609913793,35056.9609375,3.5797,1,0
Eastern Province,Gatsibo,Rugarama,RW5313,0.21299689619804577,2.7292189598083496,0.4818470355525512,701.6612413194445,63149.51171875,3.1556,0,0
Eastern Province,Gatsibo,Rwimbogo,RW5314,0.014702316480515145,2.3439393043518066,0.12465317718524976,115.56622420106525,86790.234375,0.8968,3,0
Eastern Province,Kayonza,Gahini,RW5401,0.11272764660063245,6.0987091064453125,0.38368341101298575,293.4448875523013,70133.328125,1.7119,3,0
Eastern Province,Kayonza,Kabare,RW5402,0.018878588630157768,0.7614516615867615,0.09830433983013309,374.37397044573646,48294.2421875,2.4048,1,0
Eastern Province,Kayonza,Kabarondo,RW5403,0.4434581741863236,3.8581249713897705,0.694524347737607,798.8992919921875,51129.5546875,2.9483,3,0
Eastern Province,Kayonza,Mukarange,RW5404,1.6334486273655378,15.100165367126465,2.346764418797668,1392.976058467742,86364.515625,3.3125,7,0
Eastern Province,Kayonza,Murama,RW5405,0.022888763134296122,0.8593220114707947,0.11431883157142342,372.43050733024694,30166.87109375,2.4557,1,0
Eastern Province,Kayonza,Murundi,RW5406,0.0040373352572167205,0.7977778315544128,0.0490505207071237,116.52793938386525,65721.7578125,1.019,2,0
Eastern Province,Kayonza,Mwiri,RW5407,0.007260569436891022,1.3243637084960938,0.06586629982588439,85.44226409313725,43575.5546875,0.8552,2,0
Eastern Province,Kayonza,Ndego,RW5408,0.013766462568470614,0.6975410580635071,0.08203399914153925,194.09730292085428,38625.36328125,1.6431,1,0
Eastern Province,Kayonza,Nyamirama,RW5409,0.433044249435951,2.5089831352233887,0.5636629384822773,725.7136333626761,51525.66796875,2.6884,2,0
Eastern Province,Kayonza,Rukara,RW5410,0.2371325461280267,2.3968966007232666,0.45479495012082316,602.1555989583334,46968.13671875,3.7525,2,0
Eastern Province,Kayonza,Ruramira,RW5411,0.03745647001016827,1.1319999694824219,0.18106892192138865,550.90515625,27545.2578125,2.1293,1,0
Eastern Province,Kayonza,Rwinkwavu,RW5412,0.10310987189964012,1.4170001745224,0.2606013194467968,450.49069602272726,49553.9765625,2.4947,3,0
Eastern Province,Kirehe,Gahara,RW5501,0.009655626598962084,0.6534782648086548,0.06854633806012457,475.53175080128204,55637.21484375,2.2863,2,0
Eastern Province,Kirehe,Gatore,RW5502,0.2291170544798588,1.9870312213897705,0.43102444479595037,538.1515410958904,39285.0625,2.2975,2,0
Eastern Province,Kirehe,Kigarama,RW5503,0.1103871101393445,3.570746421813965,0.3465664873923159,376.0918642241379,43626.65625,2.0855,0,0
Eastern Province,Kirehe,Kigina,RW5504,0.48034869499926297,7.422999858856201,0.9443420443756934,571.0790381493506,43973.0859375,2.9458,0,0
Eastern Province,Kirehe,Kirehe,RW5505,0.5492939844922727,7.6529998779296875,1.1150694772822185,636.5231007543103,36918.33984375,3.6239,4,0
Eastern Province,Kirehe,Mahama,RW5506,0.2508395112902913,2.25083327293396,0.42518370603873873,569.2088468309859,40413.828125,3.6836,1,0
Eastern Province,Kirehe,Mpanga,RW5507,0.02384661317281297,0.7658621072769165,0.1051925209315714,179.24812333185054,50368.72265625,1.6187,0,0
Eastern Province,Kirehe,Musaza,RW5508,0.020404599747567805,0.7550820112228394,0.1019397611926545,373.3447942450495,37707.82421875,2.2141,1,0
Eastern Province,Kirehe,Mushikiri,RW5509,0.0,0.0,0.0,422.27978515625,47295.3359375,2.4762,1,0
Eastern Province,Kirehe,Nasho,RW5510,0.07542346165921843,1.4730302095413208,0.218776578714959,348.0542317708333,41766.5078125,2.274,2,0
Eastern Province,Kirehe,Nyamugari,RW5511,0.447803856246581,18.492835998535156,1.5521947084198704,538.1090883027523,58653.890625,3.8893,2,0
Eastern Province,Kirehe,Nyarubuye,RW5512,0.013351118178141682,0.5679660439491272,0.07664780372743828,363.57724417892155,37084.87890625,2.1191,2,0
Eastern Province,Ngoma,Gashanda,RW5601,0.0,0.0,0.0,576.0132068452381,24192.5546875,3.8694,1,0
Eastern Province,Ngoma,Jarama,RW5602,0.0010689655472250546,0.4543103575706482,0.022011347815373873,325.67195159313724,33218.5390625,1.8124,1,0
Eastern Province,Ngoma,Karembo,RW5603,0.0616202602496726,0.7541378736495972,0.178107050443126,534.3098675271739,24578.25390625,2.6835,0,0
Eastern Province,Ngoma,Kazo,RW5604,0.0744474115342717,1.1849205493927002,0.21024383017868692,539.6914544753087,43715.0078125,2.7215,0,0
Eastern Province,Ngoma,Kibungo,RW5605,0.9271029951560557,6.675999641418457,1.2154179388344557,772.81328125,38640.6640625,3.1244,7,0
Eastern Province,Ngoma,Mugesera,RW5606,0.0,0.0,0.0,438.9576526988636,38628.2734375,2.8751,1,0
Eastern Province,Ngoma,Murama,RW5607,0.2973693078305541,1.2388333082199097,0.34265603831683117,541.717893366228,30877.919921875,2.5599,1,0
Eastern Province,Ngoma,Mutenderi,RW5608,0.030310476368123836,0.9729687571525574,0.1331438449817121,374.99497767857144,31499.578125,1.4561,1,0
Eastern Province,Ngoma,Remera,RW5609,0.3888242009371647,2.0880000591278076,0.5402261108742795,809.0564385775862,46925.2734375,3.2304,2,0
Eastern Province,Ngoma,Rukira,RW5610,0.14577459329422043,1.3718643188476562,0.3292148781524977,483.60957278481015,38205.15625,2.2131,2,0
Eastern Province,Ngoma,Rukumberi,RW5611,0.01750086909783981,0.8221427798271179,0.10141070606468809,511.14559659090907,50603.4140625,2.5254,0,0
Eastern Province,Ngoma,Rurenge,RW5612,0.021560634885515486,1.061403512954712,0.111866354659677,652.4672080592105,49587.5078125,2.6913,3,0
Eastern Province,Ngoma,Sake,RW5613,0.10826546805245536,1.428965449333191,0.26515083085427255,544.9151702425373,36509.31640625,3.6113,2,0
Eastern Province,Ngoma,Zaza,RW5614,0.0788021281614142,1.734464406967163,0.2616631791294407,515.3171214788732,36587.515625,2.9535,1,0
Eastern Province,Bugesera,Gashora,RW5701,0.970631740404212,16.785789489746094,1.5327548087295113,296.4760485197368,33798.26953125,2.5466,0,0
Eastern Province,Bugesera,Juru,RW5702,0.3218954886484272,13.318305015563965,0.9844872956341459,343.7337646484375,32998.44140625,4.1375,0,0
Eastern Province,Bugesera,Kamabuye,RW5703,0.15427348573329086,1.851666808128357,0.3604629130593001,244.17494158878506,26126.71875,1.7063,0,0
Eastern Province,Bugesera,Mareba,RW5704,0.17480259087249522,2.2422807216644287,0.3863798292887709,471.2130089962121,31100.05859375,4.7751,1,0
Eastern Province,Bugesera,Mayange,RW5705,1.2278732564407966,13.362931251525879,1.7882645946107703,359.7799403901734,62241.9296875,2.4975,8,0
Eastern Province,Bugesera,Musenyi,RW5706,0.12727538235669067,1.0873016119003296,0.28361050094132123,440.46183035714284,46248.4921875,3.4245,0,0
Eastern Province,Bugesera,Mwogo,RW5707,0.8491928037792567,1.9623438119888306,0.6771482171953949,417.6469401041667,25058.81640625,4.1294,0,0
Eastern Province,Bugesera,Ngeruka,RW5708,0.10275929299017574,1.720392107963562,0.3033586495275185,382.83882962740387,39815.23828125,2.9824,0,0
Eastern Province,Bugesera,Ntarama,RW5709,1.871663138370386,12.720999717712402,2.296761300742577,342.98841145833336,25724.130859375,4.2202,4,0
Eastern Province,Bugesera,Nyamata,RW5710,2.0860320634371496,15.078413009643555,2.5456086054291216,601.4184346330276,65554.609375,4.5574,10,0
Eastern Province,Bugesera,Nyarugenge,RW5711,0.5301621754964193,2.8427584171295166,0.6812284442408139,576.2807716836735,28237.7578125,2.0281,0,0
Eastern Province,Bugesera,Rilima,RW5712,0.8696129359111885,9.696666717529297,1.1242883020272454,328.42261513157894,31200.1484375,3.8312,1,0
Eastern Province,Bugesera,Ruhuha,RW5713,0.6725210313180193,4.182281017303467,0.915507809243306,657.2446808510638,30890.5,4.6887,0,0
Eastern Province,Bugesera,Rweru,RW5714,0.12927963710067295,2.0164999961853027,0.3236296078378572,211.2921723300971,43526.1875,1.3899,2,0
Eastern Province,Bugesera,Shyara,RW5715,0.032879549662272134,0.697586178779602,0.13153400871424833,542.5512563344595,20074.396484375,3.0204,1,0
